group
148,148,Visa,3311362282636737
149,149,Visa,2083101501131871
150,150,Visa,8274169386349540
151,151,Visa,2412804505819628
152,152,MasterCard,8591918221688186
153,153,Visa,5068770173788087
154,154,MasterCard,1066259815574547
155,155,Visa,1573908445376391
156,156,MasterCard,6188379232414311
157,157,Visa,0883756594205897
158,158,MasterCard,5882204579923715
159,159,MasterCard,4855919773745395
160,160,Visa,9390104702238176
161,161,Visa,9451081972992398
162,162,Visa,4544194670250383
163,163,Visa,0906481197034961
164,164,MasterCard,3784111703210019
165,165,MasterCard,1718316091286651
166,166,MasterCard,6902233087560461
167,167,Visa,6250388915833657
168,168,Visa,3630046788634720
169,169,MasterCard,5108194189562202
170,170,MasterCard,3093183423631731
171,171,Visa,2743064059307209
172,172,Visa,5690277524442057
173,173,Visa,5447067808771202
174,174,Visa,9524851115585092
175,175,MasterCard,5578033925128489
176,176,MasterCard,7202497740771837
177,177,Visa,5889960271206865
178,178,MasterCard,1324715235011967
179,179,Visa,7406480532611075
180,180,Visa,1970401734671635
181,181,Visa,9775510103068068
182,182,Visa,5901642090532136
183,183,MasterCard,5551379720193303
184,184,MasterCard,6710172037186951
185,185,Visa,5869537199280018
186,186,Visa,1065474185607734
187,187,Visa,1696660032442188
188,188,Visa,8175081785196185
189,189,MasterCard,2254253492043111
190,190,Visa,8285307600053365
191,191,Visa,9573328344709882
192,192,MasterCard,1558167746777848
193,193,MasterCard,2880344005478706
194,194,Visa,3937269892821007
195,195,Visa,5749621025071288
196,196,Visa,6127490437804927
197,197,MasterCard,9384682609716151
198,198,Visa,4946409475664560
199,199,MasterCard,8870335946814231
200,200,Visa,1782581369499653
201,201,Visa,2331233713025976
202,202,Visa,9972007433759205
203,203,Visa,1809975088231243
204,204,Visa,8494618878254183
205,205,Visa,4143685065913189
206,206,Visa,1422301400767412
207,207,MasterCard,6953608585619163
208,208,Visa,7050436423841298
209,209,Visa,4339044894470719
210,210,MasterCard,3477250247520691
211,211,Visa,3205145665718658
212,212,Visa,8233791691697205
213,213,Visa,4630245983008100
214,214,Visa,6723429677694677
215,215,Visa,8176219787488055
216,216,MasterCard,0573294515143513
217,217,MasterCard,5786069791186969
218,218,Visa,4027669373288068
219,219,MasterCard,0466144252103292
220,220,MasterCard,6590796538150513
221,221,Visa,4104804063276654
222,222,Visa,3779197879801936
223,223,MasterCard,1428327815645626
224,224,Visa,2423534120829611
225,225,MasterCard,1380693685923747
226,226,MasterCard,1573100469318424
227,227,MasterCard,8772426342341278
228,228,Visa,8692252125444833
229,229,MasterCard,1880018265034765
230,230,Visa,4532574498747351
231,231,MasterCard,6299857053447986
232,232,MasterCard,9951817960059403
233,233,Visa,4396619856345020
234,234,MasterCard,1519139694717422
235,235,Visa,6099099641683073
236,236,Visa,8969378216071331
237,237,Visa,7727711899099913
238,238,Visa,0783857509967425
239,239,MasterCard,0223465432195570
240,240,Visa,2038051198197131
241,241,Visa,8320913500491757
242,242,MasterCard,8449600873093616
243,243,Visa,1293447229670647
244,244,MasterCard,5155753393125475
245,245,Visa,2105567465520547
246,246,Visa,9171818893597501
247,247,MasterCard,5610135760042664
248,248,MasterCard,7162574453854514
249,249,Visa,1042935420088683
250,250,Visa,4620629797213103
